,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Card_Category,Income_Category,Credit_Limit
7378,713179083,Existing Customer,32,F,Uneducated,Single,Blue,Unknown,3193.0
7379,709836258,Existing Customer,45,F,Graduate,Married,Blue,Less than $40K,1927.0
7380,715950483,Attrited Customer,39,F,Uneducated,Married,Blue,$40K - $60K,2821.0
7381,798281808,Existing Customer,48,M,High School,Married,Blue,$60K - $80K,3879.0
7382,720414558,Existing Customer,56,F,Unknown,Married,Blue,Less than $40K,1971.0
7383,713509908,Existing Customer,48,F,Graduate,Married,Blue,Unknown,1755.0
7384,711919608,Attrited Customer,42,F,Graduate,Married,Blue,Less than $40K,2031.0
7385,709993158,Existing Customer,46,F,Graduate,Married,Blue,Less than $40K,2330.0
7386,767815233,Existing Customer,46,F,College,Married,Blue,Less than $40K,1438.3
7387,717624708,Attrited Customer,59,M,High School,Divorced,Blue,Less than $40K,1438.3
7388,720015183,Existing Customer,60,M,Graduate,Married,Blue,$120K +,5130.0
7389,778236858,Existing Customer,54,F,Graduate,Married,Blue,Unknown,11794.0
7390,789095958,Attrited Customer,50,M,Unknown,Single,Blue,$60K - $80K,7603.0
7391,713736333,Attrited Customer,41,F,Uneducated,Married,Blue,$40K - $60K,3606.0
7392,717836733,Existing Customer,49,F,Graduate,Married,Blue,Less than $40K,5153.0
7393,712619808,Existing Customer,47,F,College,Single,Blue,Less than $40K,2500.0
7394,712221408,Existing Customer,42,M,Graduate,Single,Blue,$40K - $60K,2654.0
7395,714213708,Attrited Customer,35,F,College,Single,Blue,Less than $40K,3611.0
7396,720289533,Existing Customer,47,F,Unknown,Married,Blue,Unknown,1882.0
7397,709469658,Existing Customer,47,M,Unknown,Single,Blue,$80K - $120K,7421.0
7398,772323033,Existing Customer,44,F,Graduate,Single,Blue,Less than $40K,4606.0
7399,742572558,Existing Customer,32,F,High School,Divorced,Blue,Unknown,12268.0
7400,718848183,Existing Customer,50,M,Post-Graduate,Married,Blue,$80K - $120K,9873.0
7401,719034183,Existing Customer,46,F,Graduate,Single,Blue,Less than $40K,1555.0
7402,720142308,Attrited Customer,52,F,Graduate,Married,Blue,Less than $40K,2160.0
7403,771872733,Existing Customer,38,M,Unknown,Married,Blue,$60K - $80K,3809.0
7404,718816158,Existing Customer,44,F,High School,Single,Blue,Less than $40K,5362.0
7405,720003558,Existing Customer,43,F,Graduate,Unknown,Blue,Less than $40K,1834.0
7406,818993508,Existing Customer,52,F,Graduate,Married,Blue,Less than $40K,2577.0
7407,715672458,Existing Customer,47,M,Graduate,Single,Blue,$60K - $80K,2721.0
7408,789820308,Existing Customer,50,F,Graduate,Married,Blue,Less than $40K,2925.0
7409,819688458,Attrited Customer,44,F,Graduate,Unknown,Blue,Less than $40K,1545.0
7410,710785383,Attrited Customer,49,F,Graduate,Married,Blue,Less than $40K,2212.0
7411,712837233,Existing Customer,46,M,High School,Single,Blue,$120K +,13001.0
7412,713597658,Attrited Customer,36,F,Uneducated,Single,Blue,Less than $40K,2784.0
7413,713953383,Attrited Customer,50,M,Post-Graduate,Single,Blue,$60K - $80K,2317.0
7414,716891583,Existing Customer,41,F,High School,Unknown,Blue,Less than $40K,1867.0
7415,716510658,Attrited Customer,50,F,Doctorate,Single,Blue,Less than $40K,2595.0
7416,708125733,Existing Customer,46,F,College,Divorced,Blue,Less than $40K,1438.3
7417,716484333,Existing Customer,46,F,Graduate,Married,Blue,Less than $40K,1696.0
7418,708519108,Attrited Customer,46,F,Graduate,Married,Blue,Unknown,2694.0
7419,719740008,Attrited Customer,51,F,High School,Married,Blue,Less than $40K,2791.0
7420,717087858,Existing Customer,51,F,Graduate,Single,Blue,$40K - $60K,2146.0
7421,711605208,Attrited Customer,61,M,Uneducated,Married,Blue,$80K - $120K,1438.3
7422,714882258,Existing Customer,38,F,College,Married,Blue,Unknown,1438.3
7423,792300858,Existing Customer,44,F,Graduate,Divorced,Blue,$40K - $60K,4269.0
7424,766550808,Existing Customer,45,F,Graduate,Married,Blue,$40K - $60K,4195.0
7425,718941183,Existing Customer,48,F,College,Married,Blue,Less than $40K,1832.0
7426,708516558,Existing Customer,37,F,High School,Married,Blue,Less than $40K,2588.0
7427,709350783,Existing Customer,63,F,Unknown,Single,Blue,Less than $40K,4847.0
7428,771230508,Existing Customer,46,F,College,Married,Blue,$40K - $60K,2423.0
7429,710978058,Existing Customer,50,F,Uneducated,Single,Blue,$40K - $60K,7507.0
7430,713405133,Existing Customer,51,M,College,Married,Blue,$120K +,5232.0
7431,710723958,Existing Customer,43,F,Uneducated,Single,Blue,Unknown,1438.3
7432,823840458,Existing Customer,47,F,High School,Married,Blue,Unknown,1828.0
7433,791754258,Existing Customer,49,F,Graduate,Married,Blue,Unknown,2557.0
7434,789472833,Existing Customer,42,F,College,Divorced,Blue,Less than $40K,2283.0
7435,711099408,Existing Customer,35,F,High School,Single,Blue,Less than $40K,2684.0
7436,745853283,Existing Customer,38,F,Graduate,Married,Blue,Unknown,7234.0
7437,717790233,Existing Customer,37,F,College,Single,Blue,$40K - $60K,1438.3
7438,818791833,Existing Customer,42,F,Graduate,Married,Blue,Less than $40K,2730.0
7439,714981483,Existing Customer,50,F,High School,Married,Blue,Unknown,2808.0
7440,719373558,Existing Customer,42,F,Unknown,Single,Blue,Less than $40K,6275.0
7441,823609383,Existing Customer,43,F,College,Unknown,Blue,$40K - $60K,1438.3
7442,714408933,Attrited Customer,44,M,Graduate,Single,Blue,$80K - $120K,10834.0
7443,713661933,Existing Customer,44,F,College,Married,Blue,Less than $40K,1522.0
7444,716218908,Existing Customer,48,F,Doctorate,Single,Blue,Unknown,2845.0
7445,818710233,Existing Customer,41,F,Graduate,Married,Blue,$40K - $60K,2329.0
7446,719463708,Existing Customer,47,F,Uneducated,Single,Blue,$40K - $60K,2099.0
7447,817958733,Existing Customer,42,F,Uneducated,Married,Blue,Unknown,5099.0
7448,708397008,Existing Customer,54,F,Graduate,Married,Blue,Unknown,3805.0
7449,720547533,Existing Customer,47,F,High School,Married,Blue,Unknown,11438.0
7450,708780783,Existing Customer,43,F,Graduate,Single,Blue,$40K - $60K,2434.0
7451,758178558,Existing Customer,44,F,Graduate,Single,Blue,Unknown,4703.0
7452,716237508,Existing Customer,44,F,High School,Married,Blue,Unknown,5254.0
7453,714735033,Existing Customer,45,F,Doctorate,Married,Blue,Less than $40K,1438.3
7454,709726158,Existing Customer,40,F,Graduate,Single,Blue,Less than $40K,2206.0
7455,770909433,Existing Customer,50,F,College,Married,Blue,$40K - $60K,3600.0
7456,822121608,Existing Customer,46,M,High School,Unknown,Blue,$60K - $80K,7116.0
7457,717278808,Existing Customer,37,F,College,Married,Blue,Less than $40K,1788.0
7458,712640583,Existing Customer,60,F,Doctorate,Married,Blue,Unknown,7508.0
7459,716099958,Attrited Customer,39,F,Unknown,Married,Blue,$40K - $60K,3333.0
7460,788772708,Existing Customer,50,F,Graduate,Married,Blue,Unknown,13745.0
7461,712795833,Attrited Customer,34,F,Graduate,Married,Blue,Less than $40K,5021.0
7462,718892283,Existing Customer,43,M,Graduate,Married,Blue,$40K - $60K,4396.0
7463,720294258,Existing Customer,40,F,Graduate,Single,Blue,Less than $40K,2558.0
7464,721181883,Existing Customer,30,F,College,Single,Blue,Unknown,9641.0
7465,712098033,Existing Customer,38,F,Uneducated,Married,Blue,Unknown,12621.0
7466,712593933,Attrited Customer,40,M,Doctorate,Married,Blue,$40K - $60K,2313.0
7467,711343233,Existing Customer,53,F,Uneducated,Married,Blue,Less than $40K,1438.3
7468,712394283,Existing Customer,44,F,Graduate,Divorced,Blue,Less than $40K,1791.0
7469,790021233,Existing Customer,52,F,Uneducated,Single,Blue,Less than $40K,2300.0
7470,711890808,Existing Customer,42,F,Graduate,Married,Blue,Less than $40K,2526.0
7471,714164808,Attrited Customer,42,F,Graduate,Married,Blue,$40K - $60K,2918.0
7472,825850383,Existing Customer,53,F,Graduate,Single,Blue,Unknown,6074.0
7473,789533133,Existing Customer,45,M,High School,Married,Blue,$60K - $80K,4995.0
7474,779523258,Existing Customer,34,M,Graduate,Married,Blue,$40K - $60K,3323.0
7475,719617758,Existing Customer,56,F,Graduate,Married,Blue,Less than $40K,2464.0
7476,779858058,Existing Customer,34,F,Graduate,Unknown,Blue,Less than $40K,2730.0
7477,710423358,Existing Customer,35,F,College,Unknown,Blue,Unknown,1438.3
7478,710500983,Attrited Customer,43,M,College,Single,Blue,$80K - $120K,4617.0
7479,711851583,Existing Customer,50,M,Graduate,Married,Blue,$120K +,8220.0
7480,779405133,Existing Customer,40,F,College,Single,Blue,Less than $40K,5716.0
7481,719410083,Existing Customer,49,F,Unknown,Single,Blue,Less than $40K,1635.0
7482,796196733,Existing Customer,52,F,Unknown,Single,Blue,$40K - $60K,4259.0
7483,711904008,Attrited Customer,40,M,High School,Married,Blue,$60K - $80K,5869.0
7484,717666783,Attrited Customer,56,F,College,Single,Blue,Less than $40K,2272.0
7485,719911458,Existing Customer,49,F,High School,Married,Blue,Less than $40K,2598.0
7486,787506558,Existing Customer,50,M,Graduate,Single,Blue,$60K - $80K,10762.0
7487,719046558,Existing Customer,39,M,Graduate,Married,Blue,$60K - $80K,1982.0
7488,708291633,Existing Customer,33,F,Doctorate,Unknown,Blue,Unknown,4651.0
7489,720731808,Attrited Customer,52,F,Graduate,Single,Blue,Less than $40K,2437.0
7490,745124658,Existing Customer,42,F,High School,Single,Blue,Less than $40K,2563.0
7491,789907533,Attrited Customer,49,M,Graduate,Married,Blue,$80K - $120K,4576.0
7492,716466483,Existing Customer,44,F,Uneducated,Single,Blue,$40K - $60K,2245.0
7493,715919283,Attrited Customer,39,F,College,Single,Blue,$40K - $60K,1776.0
7494,756736008,Existing Customer,45,F,Post-Graduate,Married,Blue,Less than $40K,2911.0
7495,772857558,Existing Customer,47,M,Graduate,Married,Blue,$60K - $80K,2257.0
7496,709246683,Existing Customer,62,M,Unknown,Single,Blue,Unknown,18457.0
7497,714559458,Attrited Customer,46,M,College,Married,Blue,$60K - $80K,1681.0
7498,778405458,Existing Customer,52,F,High School,Single,Blue,Unknown,1461.0
7499,772150983,Attrited Customer,48,F,High School,Unknown,Blue,Less than $40K,2363.0
7500,715128408,Existing Customer,49,F,Unknown,Married,Blue,Less than $40K,1438.3
7501,717856983,Existing Customer,42,F,Uneducated,Married,Blue,Unknown,1840.0
7502,778231983,Existing Customer,49,F,Unknown,Single,Blue,$40K - $60K,7382.0
7503,823908858,Existing Customer,51,M,Unknown,Married,Blue,$80K - $120K,3861.0
7504,798011733,Existing Customer,53,F,Graduate,Married,Blue,Less than $40K,1562.0
7505,717945108,Existing Customer,49,F,Graduate,Unknown,Blue,$40K - $60K,3088.0
7506,712560558,Existing Customer,55,F,College,Single,Blue,Less than $40K,1438.3
7507,711391308,Existing Customer,46,F,Uneducated,Married,Blue,$40K - $60K,2168.0
7508,717688233,Existing Customer,34,F,High School,Married,Blue,$40K - $60K,2432.0
7509,721093608,Existing Customer,44,M,High School,Single,Blue,$40K - $60K,2197.0
7510,712669983,Existing Customer,39,M,Graduate,Single,Blue,$80K - $120K,10009.0
7511,790017858,Existing Customer,47,F,Post-Graduate,Unknown,Blue,$40K - $60K,3979.0
7512,712012758,Existing Customer,49,F,Uneducated,Married,Blue,Less than $40K,2189.0
7513,720249183,Existing Customer,46,F,Graduate,Single,Blue,Unknown,8243.0
7514,821813058,Existing Customer,42,M,High School,Divorced,Blue,$80K - $120K,11946.0
7515,778152108,Existing Customer,31,F,High School,Single,Blue,Less than $40K,2239.0
7516,720563958,Existing Customer,48,F,Post-Graduate,Married,Blue,Unknown,4025.0
7517,719633508,Existing Customer,52,F,Doctorate,Married,Blue,Less than $40K,1663.0
7518,716689383,Existing Customer,39,F,Graduate,Married,Blue,$40K - $60K,3649.0
7519,711420258,Existing Customer,43,F,Unknown,Single,Blue,Less than $40K,1438.3
7520,713177808,Existing Customer,57,F,College,Single,Blue,Less than $40K,2894.0
7521,708897408,Existing Customer,46,M,College,Single,Blue,$60K - $80K,1621.0
7522,710855508,Existing Customer,45,F,Uneducated,Married,Blue,Less than $40K,2740.0
7523,710115108,Existing Customer,45,F,Graduate,Unknown,Blue,$40K - $60K,5562.0
7524,713920158,Attrited Customer,41,F,Uneducated,Unknown,Blue,Unknown,13733.0
7525,715303608,Existing Customer,46,F,High School,Married,Blue,Less than $40K,2374.0
7526,710897133,Existing Customer,51,F,Unknown,Unknown,Blue,Less than $40K,2267.0
7527,772813458,Existing Customer,48,F,Graduate,Married,Blue,Unknown,6130.0
7528,712998033,Attrited Customer,37,M,High School,Single,Blue,$120K +,7361.0
7529,712843983,Attrited Customer,41,F,College,Divorced,Blue,Less than $40K,1569.0
7530,717947508,Existing Customer,47,M,Uneducated,Divorced,Blue,$80K - $120K,1626.0
7531,719279208,Existing Customer,35,F,Unknown,Married,Blue,Less than $40K,2158.0
7532,711365133,Existing Customer,43,M,Unknown,Single,Blue,$60K - $80K,2283.0
7533,720328008,Existing Customer,57,F,High School,Unknown,Blue,$40K - $60K,2542.0
7534,718183833,Existing Customer,30,F,Graduate,Single,Blue,Less than $40K,1438.3
7535,717985158,Existing Customer,47,M,Graduate,Unknown,Blue,$40K - $60K,2335.0
7536,771928608,Existing Customer,34,M,Uneducated,Single,Blue,$60K - $80K,2033.0
7537,713355708,Existing Customer,41,F,High School,Married,Blue,Unknown,4739.0
7538,816761433,Existing Customer,36,M,College,Single,Blue,$80K - $120K,5821.0
7539,714245358,Existing Customer,47,F,Graduate,Divorced,Blue,Less than $40K,2182.0
7540,716313858,Existing Customer,53,F,Graduate,Married,Blue,Less than $40K,3319.0
7541,714868608,Existing Customer,52,F,Graduate,Married,Blue,Less than $40K,3021.0
7542,717273333,Existing Customer,49,M,College,Married,Blue,$80K - $120K,29219.0
7543,711631158,Existing Customer,52,F,High School,Single,Blue,Less than $40K,1438.3
7544,714127383,Attrited Customer,48,F,Unknown,Unknown,Blue,Unknown,4431.0
7545,790204983,Existing Customer,46,F,Graduate,Married,Blue,Unknown,3131.0
7546,822051858,Existing Customer,26,F,Graduate,Single,Blue,Less than $40K,1486.0
7547,715144383,Existing Customer,40,F,High School,Single,Blue,Unknown,6384.0
7548,717971208,Existing Customer,39,F,Graduate,Single,Blue,Less than $40K,2077.0
7549,718829358,Existing Customer,40,F,Uneducated,Divorced,Blue,$40K - $60K,1956.0
7550,779380908,Attrited Customer,51,M,Unknown,Married,Blue,$80K - $120K,24462.0
7551,714144258,Existing Customer,43,F,Graduate,Married,Blue,Less than $40K,2725.0
7552,797666358,Existing Customer,46,F,Uneducated,Unknown,Blue,$40K - $60K,1474.0
7553,709965858,Existing Customer,46,M,High School,Married,Blue,$120K +,9880.0
7554,779980758,Existing Customer,58,M,High School,Divorced,Blue,$60K - $80K,2467.0
7555,811775883,Existing Customer,46,M,Graduate,Divorced,Blue,$60K - $80K,5397.0
7556,799720158,Existing Customer,50,M,Graduate,Single,Blue,$80K - $120K,3370.0
7557,713011683,Attrited Customer,37,F,College,Married,Blue,Unknown,11239.0
7558,713503983,Existing Customer,55,F,College,Married,Blue,$40K - $60K,2240.0
7559,712137033,Existing Customer,52,F,College,Married,Blue,Unknown,2737.0
7560,715910883,Existing Customer,48,F,High School,Married,Blue,Less than $40K,4170.0
7561,718142958,Existing Customer,46,M,Graduate,Single,Blue,$60K - $80K,21839.0
7562,719359458,Existing Customer,49,F,Uneducated,Single,Blue,Less than $40K,1991.0
7563,714869958,Existing Customer,55,M,Uneducated,Single,Blue,$120K +,29795.0
7564,771163533,Existing Customer,52,F,Unknown,Married,Blue,$40K - $60K,1438.3
7565,709028208,Existing Customer,44,F,Graduate,Married,Blue,Unknown,24221.0
7566,719834208,Existing Customer,42,M,Graduate,Married,Blue,$60K - $80K,2131.0
7567,779305008,Existing Customer,41,F,High School,Single,Blue,Less than $40K,2787.0
7568,714506583,Existing Customer,48,F,Graduate,Unknown,Blue,Less than $40K,1438.3
7569,712677633,Attrited Customer,42,F,Uneducated,Divorced,Blue,Unknown,2712.0
7570,708450033,Existing Customer,43,F,High School,Unknown,Blue,Less than $40K,2605.0
7571,719606133,Existing Customer,42,M,Graduate,Single,Blue,$60K - $80K,5169.0
7572,789772983,Existing Customer,49,M,College,Unknown,Blue,$80K - $120K,4694.0
7573,720656883,Existing Customer,50,F,Graduate,Single,Blue,Less than $40K,1848.0
7574,718108758,Existing Customer,43,M,Unknown,Single,Blue,$60K - $80K,6039.0
7575,709408983,Existing Customer,54,M,High School,Married,Blue,$120K +,5256.0
7576,771592458,Existing Customer,48,F,Graduate,Unknown,Blue,Less than $40K,1708.0
7577,778932633,Existing Customer,57,F,Graduate,Married,Blue,Less than $40K,1629.0
7578,708669408,Existing Customer,54,M,College,Single,Blue,$60K - $80K,20401.0
7579,779947908,Existing Customer,56,M,Graduate,Divorced,Blue,$120K +,3296.0
7580,716007708,Existing Customer,48,M,Graduate,Married,Blue,$120K +,8956.0
7581,767574108,Existing Customer,49,F,College,Married,Blue,Less than $40K,1438.3
7582,720777558,Existing Customer,46,F,Graduate,Single,Blue,Less than $40K,2671.0
7583,816841083,Existing Customer,58,F,College,Married,Blue,Less than $40K,2493.0
7584,778849908,Existing Customer,59,F,Doctorate,Married,Blue,Less than $40K,2687.0
7585,708745983,Existing Customer,37,F,Unknown,Married,Blue,$40K - $60K,2208.0
7586,713381433,Attrited Customer,38,F,High School,Married,Blue,Less than $40K,4196.0
7587,779404383,Existing Customer,47,F,Uneducated,Divorced,Blue,Unknown,12581.0
7588,718607883,Existing Customer,41,M,Post-Graduate,Single,Blue,$80K - $120K,17890.0
7589,710542983,Existing Customer,48,F,Graduate,Married,Blue,Less than $40K,1930.0
7590,709769283,Existing Customer,36,F,Unknown,Divorced,Blue,Unknown,8513.0
7591,721253508,Existing Customer,40,M,High School,Married,Blue,$80K - $120K,9599.0
7592,801037833,Existing Customer,38,M,Uneducated,Single,Blue,$80K - $120K,3192.0
7593,711452583,Existing Customer,43,F,Graduate,Unknown,Blue,Unknown,2778.0
7594,716697708,Attrited Customer,61,F,High School,Single,Blue,Unknown,3293.0
7595,708176208,Existing Customer,48,F,Graduate,Married,Blue,$40K - $60K,7268.0
7596,716474358,Existing Customer,43,F,Unknown,Married,Blue,Less than $40K,1721.0
7597,713121408,Existing Customer,38,M,College,Married,Blue,$80K - $120K,3976.0
7598,794567133,Existing Customer,52,F,High School,Single,Blue,Less than $40K,1954.0
7599,717609633,Existing Customer,44,M,Unknown,Married,Blue,$120K +,12725.0
7600,708899283,Existing Customer,40,F,Uneducated,Single,Blue,Unknown,2690.0
7601,772415808,Existing Customer,48,F,Post-Graduate,Married,Blue,$40K - $60K,2926.0
7602,716176683,Existing Customer,46,M,Graduate,Single,Blue,$80K - $120K,2371.0
7603,709245783,Existing Customer,44,F,Graduate,Married,Blue,Unknown,7751.0
7604,720507108,Attrited Customer,42,F,College,Married,Blue,Less than $40K,1601.0
7605,716751858,Attrited Customer,34,F,Unknown,Married,Blue,Less than $40K,2401.0
7606,712829808,Attrited Customer,39,M,Uneducated,Married,Blue,$60K - $80K,2187.0
7607,711900033,Existing Customer,57,F,Doctorate,Married,Blue,Unknown,4661.0
7608,712566258,Existing Customer,40,F,Post-Graduate,Divorced,Blue,Unknown,8494.0
7609,712732908,Existing Customer,36,M,Graduate,Married,Blue,$80K - $120K,2262.0
7610,717908208,Existing Customer,43,F,Graduate,Divorced,Blue,Less than $40K,2525.0
7611,826136283,Existing Customer,38,F,High School,Married,Blue,Less than $40K,2450.0
7612,778714833,Existing Customer,36,F,College,Married,Blue,Unknown,3926.0
7613,779302233,Attrited Customer,40,F,Graduate,Single,Blue,Less than $40K,1438.3
7614,778659108,Existing Customer,51,F,High School,Single,Blue,Unknown,4789.0
7615,720374808,Existing Customer,41,F,Unknown,Unknown,Blue,Less than $40K,2864.0
7616,719592483,Existing Customer,43,F,Graduate,Single,Blue,Unknown,4607.0
7617,714702033,Existing Customer,43,F,Graduate,Unknown,Blue,Less than $40K,1971.0
7618,717042333,Attrited Customer,53,F,College,Married,Blue,Less than $40K,1473.0
7619,779122908,Existing Customer,55,F,Graduate,Single,Blue,$40K - $60K,3187.0
7620,710676483,Existing Customer,38,F,Unknown,Married,Blue,Less than $40K,5589.0
7621,827712108,Existing Customer,42,F,Graduate,Married,Blue,Less than $40K,2346.0
7622,769200858,Existing Customer,34,F,Graduate,Single,Blue,Less than $40K,1438.3
7623,779114283,Existing Customer,40,F,High School,Single,Blue,Less than $40K,1826.0
7624,771061008,Attrited Customer,40,F,Doctorate,Married,Blue,$40K - $60K,2208.0
7625,716201133,Existing Customer,35,F,High School,Married,Blue,Less than $40K,1476.0
7626,817968783,Existing Customer,51,F,Graduate,Single,Blue,Less than $40K,2927.0
7627,826480308,Existing Customer,53,M,Graduate,Unknown,Blue,$80K - $120K,4778.0
7628,720307683,Existing Customer,43,F,Graduate,Divorced,Blue,Less than $40K,1438.3
7629,709618308,Existing Customer,46,F,High School,Single,Silver,$40K - $60K,16239.0
7630,710119233,Existing Customer,37,M,High School,Married,Blue,$120K +,11726.0
7631,789419658,Existing Customer,47,F,College,Married,Blue,Unknown,1438.3
7632,789800358,Existing Customer,45,F,High School,Married,Blue,Less than $40K,2647.0
7633,715466133,Existing Customer,50,F,Doctorate,Married,Blue,Unknown,2492.0
7634,717659883,Existing Customer,46,F,Graduate,Single,Blue,Unknown,2418.0
7635,781942983,Existing Customer,50,M,Unknown,Single,Blue,$120K +,17827.0
7636,712755783,Existing Customer,49,F,Graduate,Divorced,Blue,$40K - $60K,1438.3
7637,779551533,Existing Customer,54,F,Doctorate,Single,Blue,Less than $40K,1764.0
7638,714405183,Existing Customer,47,F,Graduate,Married,Blue,Less than $40K,1776.0
7639,801783108,Existing Customer,46,M,College,Married,Blue,$120K +,1438.3
7640,779839758,Existing Customer,47,F,Post-Graduate,Single,Blue,Unknown,1491.0
7641,820648608,Existing Customer,46,F,Post-Graduate,Married,Blue,Less than $40K,2552.0
7642,787587033,Existing Customer,42,F,Graduate,Single,Blue,Less than $40K,2996.0
7643,813967983,Existing Customer,44,F,College,Married,Blue,$40K - $60K,1701.0
7644,718067658,Existing Customer,53,F,Unknown,Single,Blue,Unknown,3998.0
7645,709952658,Existing Customer,46,F,Graduate,Unknown,Blue,Less than $40K,3025.0
7646,720824883,Attrited Customer,48,F,Unknown,Single,Blue,Less than $40K,3251.0
7647,789631908,Existing Customer,51,M,High School,Single,Blue,$60K - $80K,3031.0
7648,789089958,Existing Customer,57,M,High School,Single,Silver,$60K - $80K,33211.0
7649,715847058,Attrited Customer,59,F,Uneducated,Divorced,Blue,Less than $40K,1863.0
7650,721256808,Existing Customer,35,F,Unknown,Single,Blue,Less than $40K,2691.0
7651,721269108,Existing Customer,45,F,Graduate,Single,Blue,Less than $40K,2288.0
7652,712770408,Attrited Customer,42,F,Graduate,Unknown,Blue,Less than $40K,3413.0
7653,767958933,Existing Customer,40,M,College,Married,Silver,$40K - $60K,15471.0
7654,779866458,Existing Customer,40,F,Uneducated,Married,Blue,Less than $40K,2038.0
7655,721246833,Existing Customer,47,F,Unknown,Unknown,Blue,Less than $40K,1953.0
7656,710752233,Attrited Customer,43,F,High School,Unknown,Blue,$40K - $60K,4430.0
7657,709813008,Existing Customer,44,F,High School,Unknown,Blue,Less than $40K,3398.0
7658,710219658,Existing Customer,48,F,Doctorate,Married,Blue,Unknown,2021.0
7659,789121233,Existing Customer,53,F,Unknown,Single,Blue,Less than $40K,2329.0
7660,715146558,Attrited Customer,34,F,College,Married,Blue,Less than $40K,1696.0
7661,720205608,Existing Customer,52,F,Uneducated,Married,Blue,Unknown,4222.0
7662,778606308,Attrited Customer,45,M,Uneducated,Divorced,Blue,$80K - $120K,6614.0
7663,710438358,Attrited Customer,42,F,Uneducated,Single,Blue,Less than $40K,3241.0
7664,712562433,Attrited Customer,48,F,Unknown,Married,Blue,Less than $40K,4204.0
7665,718186233,Existing Customer,34,F,Uneducated,Single,Blue,Less than $40K,3234.0
7666,713717283,Attrited Customer,40,F,Unknown,Single,Blue,$40K - $60K,2473.0
7667,713822208,Attrited Customer,42,M,High School,Single,Blue,$60K - $80K,4836.0
7668,710466633,Existing Customer,55,F,High School,Married,Blue,Less than $40K,1438.3
7669,711153783,Existing Customer,44,F,Uneducated,Single,Blue,Less than $40K,1438.3
7670,718230933,Attrited Customer,45,M,Graduate,Single,Blue,Less than $40K,1438.3
7671,788885133,Existing Customer,57,F,College,Unknown,Silver,Less than $40K,12675.0
7672,711637458,Attrited Customer,44,F,High School,Single,Blue,Less than $40K,2228.0
7673,719532108,Existing Customer,40,F,High School,Married,Blue,Less than $40K,2813.0
7674,757643733,Existing Customer,42,F,Post-Graduate,Single,Blue,Less than $40K,3223.0
7675,715122858,Existing Customer,55,F,Graduate,Married,Blue,$40K - $60K,2653.0
7676,708384033,Attrited Customer,45,F,Uneducated,Married,Blue,Less than $40K,2745.0
7677,708273858,Existing Customer,40,M,Graduate,Divorced,Blue,$120K +,34516.0
7678,803952408,Existing Customer,52,F,Uneducated,Married,Blue,Less than $40K,2516.0
7679,778394358,Existing Customer,46,F,High School,Divorced,Blue,Less than $40K,1870.0
7680,713180433,Existing Customer,56,F,Graduate,Single,Blue,Unknown,3934.0
7681,787458783,Existing Customer,49,F,High School,Married,Blue,Less than $40K,3038.0
7682,720315933,Existing Customer,53,F,Uneducated,Single,Blue,Less than $40K,1982.0
7683,713677158,Attrited Customer,31,F,Graduate,Divorced,Blue,Unknown,1623.0
7684,739828308,Existing Customer,55,M,Uneducated,Single,Blue,$120K +,3088.0
7685,720959058,Existing Customer,44,F,Unknown,Single,Blue,Unknown,8064.0
7686,718090233,Attrited Customer,56,F,Graduate,Single,Blue,Unknown,10016.0
7687,789939558,Existing Customer,54,F,College,Married,Blue,Unknown,4523.0
7688,714169908,Existing Customer,53,F,Graduate,Single,Blue,Less than $40K,1944.0
7689,796145133,Existing Customer,46,F,Uneducated,Married,Blue,Unknown,6083.0
7690,789233808,Existing Customer,38,F,Graduate,Married,Blue,Unknown,2425.0
7691,709071408,Existing Customer,56,F,Graduate,Single,Blue,$40K - $60K,2607.0
7692,815830083,Existing Customer,53,F,Uneducated,Single,Blue,Less than $40K,1953.0
7693,715932708,Existing Customer,41,M,Unknown,Unknown,Blue,$60K - $80K,5813.0
7694,715281933,Existing Customer,43,F,High School,Single,Blue,Less than $40K,1438.3
7695,787529583,Attrited Customer,41,F,Unknown,Married,Blue,$40K - $60K,1588.0
7696,717446208,Existing Customer,62,F,High School,Single,Blue,Less than $40K,3749.0
7697,715236783,Existing Customer,42,F,College,Divorced,Blue,$40K - $60K,3734.0
7698,804583833,Existing Customer,56,F,High School,Married,Blue,Unknown,1796.0
7699,713772333,Attrited Customer,45,F,Unknown,Divorced,Blue,Less than $40K,3223.0
7700,715321983,Existing Customer,33,F,Doctorate,Married,Blue,$40K - $60K,2748.0
7701,717773433,Existing Customer,57,F,Graduate,Married,Blue,Less than $40K,2448.0
7702,778632933,Existing Customer,49,F,College,Married,Blue,Less than $40K,2548.0
7703,808527183,Existing Customer,46,F,College,Married,Blue,Less than $40K,1489.0
7704,714514008,Attrited Customer,38,F,Graduate,Married,Blue,Unknown,8953.0
7705,711669258,Attrited Customer,50,F,Uneducated,Single,Blue,Unknown,3187.0
7706,797218233,Existing Customer,51,F,Unknown,Single,Blue,Less than $40K,1757.0
7707,710612583,Existing Customer,52,M,High School,Unknown,Blue,$60K - $80K,2597.0
7708,712613808,Existing Customer,45,F,College,Single,Blue,Unknown,5999.0
7709,807173358,Existing Customer,56,F,Post-Graduate,Married,Blue,Less than $40K,3617.0
7710,778349883,Existing Customer,56,F,Uneducated,Single,Blue,Less than $40K,3219.0
